No.,Time,Source,Destination,Protocol,Length,Info,Label
796,161.2746105,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
797,161.2748464,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
798,168.1083286,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
799,168.1084902,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
800,168.1085954,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
801,168.1086844,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
802,168.1087827,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
803,168.1103898,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
804,168.1103902,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
805,168.1103903,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
806,168.1103904,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
807,168.1103905,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
808,171.2901592,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
809,171.2908254,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
810,171.3013235,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
811,171.3015353,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
812,171.3133114,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
813,171.3135095,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
814,171.3245765,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
815,171.3247547,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
816,171.3351921,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
817,171.3353856,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
818,171.3460106,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
819,171.3462405,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
820,177.0158948,10.0.2.15,34.117.237.239,TLSv1.3,93,Application Data,Benign
821,177.0195936,34.117.237.239,10.0.2.15,TCP,60,443  >  59332 [ACK] Seq=830 Ack=968 Win=65535 Len=0,Benign
822,177.0492309,34.117.237.239,10.0.2.15,TLSv1.3,93,Application Data,Benign
823,177.0492716,10.0.2.15,34.117.237.239,TCP,54,59332  >  443 [ACK] Seq=968 Ack=869 Win=64028 Len=0,Benign
824,178.3513299,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
825,178.3520082,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
826,178.3522328,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
827,178.3523467,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
828,178.3524414,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
829,178.3525606,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
830,178.3534234,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
831,178.3534235,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
832,178.3534237,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
833,178.3534238,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
834,179.0186284,10.0.2.15,34.107.243.93,TLSv1.3,93,Application Data,Benign
835,179.0228011,34.107.243.93,10.0.2.15,TCP,60,443  >  55204 [ACK] Seq=830 Ack=971 Win=65535 Len=0,Benign
836,179.0388381,34.107.243.93,10.0.2.15,TLSv1.3,93,Application Data,Benign
837,179.0843471,10.0.2.15,34.107.243.93,TCP,54,55204  >  443 [ACK] Seq=971 Ack=869 Win=64028 Len=0,Benign
838,181.0218667,10.0.2.15,34.160.144.191,TLSv1.2,100,Application Data,Benign
839,181.0225889,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=6102 Ack=1166 Win=65535 Len=0,Benign
840,181.2647772,34.160.144.191,10.0.2.15,TLSv1.2,100,Application Data,Benign
841,181.3123129,10.0.2.15,34.160.144.191,TCP,54,42872  >  443 [ACK] Seq=1166 Ack=6148 Win=62780 Len=0,Benign
842,181.357373,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
843,181.3575533,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
844,181.3685128,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
845,181.3687003,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
846,181.3792902,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
847,181.3794794,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
848,181.3901312,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
849,181.3903146,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
850,181.4009214,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
851,181.4010929,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
852,181.411649,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
853,181.4118364,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
854,185.0250603,10.0.2.15,34.149.100.209,TLSv1.2,100,Application Data,Benign
855,185.029463,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=64035 Ack=2089 Win=65535 Len=0,Benign
856,185.0447138,34.149.100.209,10.0.2.15,TLSv1.2,100,Application Data,Benign
857,185.0448376,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=2089 Ack=64081 Win=63180 Len=0,Benign
858,186.0259099,10.0.2.15,34.117.121.53,TLSv1.2,100,Application Data,Benign
859,186.0297674,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=16575 Ack=1637 Win=65535 Len=0,Benign
860,186.0598057,34.117.121.53,10.0.2.15,TLSv1.2,100,Application Data,Benign
861,186.1044032,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=1637 Ack=16621 Win=62780 Len=0,Benign
862,188.5889901,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
863,188.5891862,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
864,188.5893709,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
865,188.5898396,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
866,188.5900109,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
867,188.5903821,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
868,188.5903825,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
869,188.5903826,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
870,188.5903827,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
871,188.5913283,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
872,191.4231122,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
873,191.4235005,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
874,191.4369859,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
875,191.4395619,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
876,191.4569516,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
877,191.4589817,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
878,191.4716182,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
879,191.4731939,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
880,191.4885387,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
881,191.4892877,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
882,191.5033758,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
883,191.5067218,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
884,198.4405108,10.0.2.15,34.160.144.191,TLSv1.2,100,Application Data,Benign
885,198.440748,10.0.2.15,35.244.181.201,TLSv1.2,100,Application Data,Benign
886,198.4412552,34.160.144.191,10.0.2.15,TCP,60,443  >  47578 [ACK] Seq=4898 Ack=663 Win=65535 Len=0,Benign
887,198.4412554,35.244.181.201,10.0.2.15,TCP,60,443  >  33632 [ACK] Seq=1391 Ack=1325 Win=65535 Len=0,Benign
888,198.4412591,10.0.2.15,35.244.181.201,TLSv1.2,85,Encrypted Alert,Mallicious
889,198.4413999,10.0.2.15,35.244.181.201,TCP,54,"33632  >  443 [FIN, ACK] Seq=1356 Ack=1391 Win=63977 Len=0",Benign
890,198.4417592,10.0.2.15,34.160.144.191,TLSv1.2,85,Encrypted Alert,Mallicious
891,198.441936,35.244.181.201,10.0.2.15,TCP,60,443  >  33632 [ACK] Seq=1391 Ack=1356 Win=65535 Len=0,Benign
892,198.4418959,10.0.2.15,34.160.144.191,TCP,54,"47578  >  443 [FIN, ACK] Seq=694 Ack=4898 Win=62780 Len=0",Benign
893,198.4419363,35.244.181.201,10.0.2.15,TCP,60,443  >  33632 [ACK] Seq=1391 Ack=1357 Win=65535 Len=0,Benign
894,198.4426125,34.160.144.191,10.0.2.15,TCP,60,443  >  47578 [ACK] Seq=4898 Ack=694 Win=65535 Len=0,Benign
895,198.4426127,34.160.144.191,10.0.2.15,TCP,60,443  >  47578 [ACK] Seq=4898 Ack=695 Win=65535 Len=0,Benign
896,198.4542954,35.244.181.201,10.0.2.15,TCP,60,"443  >  33632 [FIN, ACK] Seq=1391 Ack=1357 Win=65535 Len=0",Benign
897,198.4543549,10.0.2.15,35.244.181.201,TCP,54,33632  >  443 [ACK] Seq=1357 Ack=1392 Win=63977 Len=0,Benign
898,198.4708812,34.160.144.191,10.0.2.15,TCP,60,"443  >  47578 [FIN, ACK] Seq=4898 Ack=695 Win=65535 Len=0",Benign
899,198.470916,10.0.2.15,34.160.144.191,TCP,54,47578  >  443 [ACK] Seq=695 Ack=4899 Win=62780 Len=0,Benign
900,198.8284353,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
901,198.8285832,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
902,198.8286931,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
903,198.828794,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
904,198.8288867,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
905,198.8295355,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
906,198.8295358,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
907,198.8295359,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
908,198.829536,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
909,198.8295361,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
910,199.2844114,34.149.100.209,10.0.2.15,TLSv1.2,137,Application Data,Benign
911,199.2845343,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=2089 Ack=64164 Win=63180 Len=0,Benign
912,199.2847703,10.0.2.15,34.149.100.209,TLSv1.2,100,Application Data,Benign
913,199.2850503,10.0.2.15,34.149.100.209,TLSv1.2,85,Encrypted Alert,Mallicious
914,199.2884897,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=64164 Ack=2135 Win=65535 Len=0,Benign
915,199.2884902,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=64164 Ack=2167 Win=65535 Len=0,Benign
916,199.3006525,34.149.100.209,10.0.2.15,TCP,60,"443  >  51248 [FIN, ACK] Seq=64164 Ack=2167 Win=65535 Len=0",Benign
917,199.300737,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=2167 Ack=64165 Win=63180 Len=0,Benign
918,201.5194181,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
919,201.5200748,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
920,201.5338605,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
921,201.534874,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
922,201.5470819,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
923,201.5484356,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
924,201.5614557,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
925,201.5621662,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
926,201.573539,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
927,201.5739079,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
928,201.5867909,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
929,201.5869905,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
930,209.0682904,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
931,209.068404,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
932,209.0684909,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
933,209.0685807,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
934,209.0687174,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
935,209.0692143,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
936,209.0692146,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
937,209.0692147,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
938,209.0692147,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
939,209.0692147,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
940,211.597959,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
941,211.5981403,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
942,211.6088548,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
943,211.6090169,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
944,211.6195292,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
945,211.6196977,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
946,211.6301988,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
947,211.6303678,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
948,211.6411584,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
949,211.6413351,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
950,211.651986,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
951,211.6525374,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
952,219.3083684,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
953,219.3085008,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
954,219.3086032,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
955,219.3086949,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
956,219.3087927,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
957,219.3091063,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
958,219.3091067,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
959,219.3091071,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
960,219.3091073,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
961,219.3091073,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
962,221.6634115,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
963,221.663586,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
964,221.6743166,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
965,221.6744821,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
966,221.6849382,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
967,221.6851159,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
968,221.6955796,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
969,221.6963682,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
970,221.7067804,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
971,221.706953,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
972,221.7175012,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
